        Time                o13
              0.34566963                               0
              0.34726256                               0
              0.34885553                               0
              0.35044846                               0
              0.35204142                               0
              0.35363436                               0
              0.35522729                               0
              0.35682026                               0
              0.35841319                               0
              0.36000615                               0
              0.36159909                               0
              0.36319205                               0
              0.36478499                               0
              0.36637795                               0
              0.36797088                               0
              0.36956385                               0
              0.37115678                               0
              0.37274972                               0
              0.37434268                               0
              0.37593561                               0
              0.37752858                               0
              0.37912151                               0
              0.38071448                               0
              0.38230741                               0
              0.38390037                               0
              0.38549331                               0
              0.38708627                               0
              0.38867921                               0
              0.39027214                               0
               0.3918651                               0
              0.39345804                               0
                0.395051                               0
              0.39664394                               0
               0.3982369                               0
              0.39982983                               0
               0.4014228                               0
              0.40301573                               0
              0.40460867                               0
              0.40620163                               0
              0.40779456                               0
              0.40938753                               0
              0.41098046                               0
              0.41257343                               0
              0.41416636                               0
              0.41575933                               0
              0.41735226                               0
              0.41894522                               0
              0.42053816                               0
              0.42213109                               0
              0.42372406                               0
              0.42531699                               0
              0.42690995                               0
              0.42850289                               0
              0.43009585                               0
              0.43168879                               0
              0.43328175                               0
              0.43487468                               0
              0.43646762                               0
              0.43806058                               0
              0.43965352                               0
              0.44124648                               0
              0.44283941                               0
              0.44443238                               0
              0.44602531                               0
              0.44761828                               0
              0.44921121                               0
              0.45080417                               0
              0.45239711                               0
              0.45399004                               0
              0.45558301                               0
              0.45717594                               0
               0.4587689                               0
              0.46036184                               0
               0.4619548                               0
              0.46354774                               0
               0.4651407                               0
              0.46673363                               0
              0.46832657                               0
              0.46991953                               0
              0.47151247                               0
              0.47310543                               0
              0.47469836                               0
              0.47629133                               0
              0.47788426                               0
              0.47947723                               0
              0.48107016                               0
              0.48266312                               0
              0.48425606                               0
              0.48584899                               0
              0.48744196                               0
              0.48903489                               0
              0.49062786                               0
              0.49222079                               0
              0.49381375                               0
              0.49540669                               0
              0.49699965                               0
              0.49859259                               0
              0.50018555                               0
              0.50177848                               0
              0.50337142                               0
              0.50496435                               0
              0.50655735                               0
              0.50815028                               0
              0.50974321                               0
              0.51133615                               0
              0.51292914                               0
              0.51452208                               0
              0.51611501                               0
              0.51770794                               0
              0.51930088                               0
              0.52089387                               0
              0.52248681                               0
              0.52407974                               0
              0.52567267                               0
              0.52726567                               0
               0.5288586                               0
              0.53045154                               0
              0.53204447                               0
               0.5336374                               0
               0.5352304                               0
              0.53682333                               0
              0.53841627                               0
               0.5400092                               0
              0.54160219                               0
              0.54319513                               0
              0.54478806                               0
                0.546381                               0
              0.54797399                               0
              0.54956692                               0
              0.55115986                               0
              0.55275279                               0
              0.55434573                               0
              0.55593872                               0
              0.55753165                               0
              0.55912459                               0
              0.56071752                               0
              0.56231052                               0
              0.56390345                               0
              0.56549639                               0
              0.56708932                               0
              0.56868225                               0
              0.57027525                               0
              0.57186818                               0
              0.57346112                               0
              0.57505405                               0
              0.57664704                               0
              0.57823998                               0
              0.57983291                               0
              0.58142585                               0
              0.58301878                               0
              0.58461177                               0
              0.58620471                               0
              0.58779764                               0
              0.58939058                               0
              0.59098357                               0
               0.5925765                               0
              0.59416944                               0
              0.59576237                               0
              0.59735531                               0
               0.5989483                               0
              0.60054123                               0
              0.60213417                               0
               0.6037271                               0
               0.6053201                               0
              0.60691303                               0
              0.60850596                               0
               0.6100989                               0
              0.61169189                               0
              0.61328483                               0
              0.61487776                               0
              0.61647069                               0
              0.61806363                               0
              0.61965662                               0
              0.62124956                               0
              0.62284249                               0
              0.62443542                               0
              0.62602842                               0
              0.62762135                               0
              0.62921429                               0
              0.63080722                               0
              0.63240016                               0
              0.63399315                               0
              0.63558608                               0
              0.63717902                               0
              0.63877195                               0
              0.64036494                               0
              0.64195788                               0
              0.64355081                               0
              0.64514375                               0
              0.64673668                               0
              0.64832968                               0
              0.64992261                               0
              0.65151554                               0
              0.65310848                               0
              0.65470147                               0
              0.65629441                               0
              0.65788734                               0
              0.65948027                               0
              0.66107327                               0
               0.6626662                               0
              0.66425914                               0
              0.66585207                               0
                0.667445                               0
                0.669038                               0
              0.67063093                               0
              0.67222387                               0
               0.6738168                               0
              0.67540979                               0
              0.67700273                               0
              0.67859566                               0
               0.6801886                               0
              0.68178153                               0
              0.68337452                               0
              0.68496746                               0
              0.68656039                               0
              0.68815333                               0
              0.68974632                               0
              0.69133925                               0
              0.69293219                               0
              0.69452512                               0
              0.69611806                               0
              0.69771105                               0
              0.69930398                               0
              0.70089692                               0
              0.70248985                               0
              0.70408285                               0
              0.70567578                               0
              0.70726871                               0
              0.70886165                               0
              0.71045458                               0
              0.71204758                               0
              0.71364051                               0
              0.71523345                               0
              0.71682638                               0
              0.71841937                               0
              0.72001231                               0
              0.72160524                               0
              0.72319818                               0
              0.72479117                               0
               0.7263841                               0
              0.72797704                               0
              0.72956997                               0
              0.73116291                               0
               0.7327559                               0
              0.73434883                               0
              0.73594177                               0
               0.7375347                               0
               0.7391277                               0
              0.74072063                               0
              0.74231356                               0
               0.7439065                               0
              0.74549943                               0
              0.74709243                               0
              0.74868536                               0
              0.75027829                               0
              0.75187123                               0
              0.75346422                               0
              0.75505716                               0
              0.75665009                               0
              0.75824302                               0
              0.75983596                               0
              0.76142895                               0
              0.76302189                               0
              0.76461482                               0
              0.76620775                               0
              0.76780075                               0
              0.76939368                               0
              0.77098662                               0
              0.77257955                               0
              0.77417254                               0
              0.77576548                               0
              0.77735841                               0
              0.77895135                               0
              0.78054428                               0
              0.78213727                               0
              0.78373021                               0
              0.78532314                               0
              0.78691608                               0
              0.78850907                               0
              0.79010201                               0
              0.79169494                               0
              0.79328787                               0
              0.79488081                               0
               0.7964738                               0
              0.79806674                               0
              0.79965967                               0
               0.8012526                               0
               0.8028456                               0
              0.80443853                               0
              0.80603147                               0
               0.8076244                               0
              0.80921733                               0
              0.81081033                               0
              0.81240326                               0
               0.8139962                               0
              0.81558913                               0
              0.81718212                               0
              0.81877506                               0
              0.82036799                               0
              0.82196093                               0
              0.82355386                               0
              0.82514685                               0
              0.82673979                               0
              0.82833272                               0
              0.82992566                               0
              0.83151865                               0
              0.83311158                               0
              0.83470452                               0
              0.83629745                               0
              0.83789045                               0
              0.83948338                               0
              0.84107631                               0
              0.84266925                               0
              0.84426218                               0
              0.84585518                               0
              0.84744811                               0
              0.84904104                               0
              0.85063398                               0
              0.85222697                               0
              0.85381991                               0
              0.85541284                               0
              0.85700577                               0
              0.85859871                               0
               0.8601917                               0
              0.86178464                               0
              0.86337757                               0
              0.86497051                               0
               0.8665635                               0
              0.86815643                               0
              0.86974937                               0
               0.8713423                               0
              0.87293524                               0
              0.87452823                               0
              0.87612116                               0
               0.8777141                               0
              0.87930703                               0
              0.88090003                               0
              0.88249296                               0
              0.88408589                               0
              0.88567883                               0
              0.88727182                               0
              0.88886476                               0
              0.89045769                               0
              0.89205062                               0
              0.89364356                               0
              0.89523655                               0
              0.89682949                               0
              0.89842242                               0
              0.90001535                               0
              0.90160835                               0
              0.90320128                               0
              0.90479422                               0
              0.90638715                               0
              0.90798008                               0
              0.90957308                               0
              0.91116601                               0
              0.91275895                               0
              0.91435188                               0
              0.91594487                               0
              0.91753781                               0
              0.91913074                               0
              0.92072368                               0
              0.92231661                               0
               0.9239096                               0
              0.92550254                               0
              0.92709547                               0
              0.92868841                               0
               0.9302814                               0
              0.93187433                               0
              0.93346727                               0
               0.9350602                               0
              0.93665314                               0
              0.93824613                               0
              0.93983907                               0
                0.941432                               0
              0.94302493                               0
              0.94461793                               0
              0.94621086                               0
               0.9478038                               0
              0.94939673                               0
              0.95098972                               0
              0.95258266                               0
              0.95417559                               0
              0.95576853                               0
              0.95736146                               0
              0.95895445                               0
              0.96054739                               0
              0.96214032                               0
              0.96373326                               0
              0.96532625                               0
              0.96691918                               0
              0.96851212                               0
              0.97010505                               0
              0.97169799                               0
              0.97329098                               0
              0.97488391                               0
              0.97647685                               0
              0.97806978                               0
              0.97966278                               0
              0.98125571                               0
              0.98284864                               0
              0.98444158                               0
              0.98603451                               0
              0.98762751                               0
              0.98922044                               0
              0.99081337                               0
              0.99240631                               0
               0.9939993                               0
              0.99559224                               0
              0.99718517                               0
               0.9987781                               0
               1.0003711                               0
                1.001964                               0
                1.003557                               0
                 1.00515                               0
               1.0067428                               0
               1.0083358                               0
               1.0099287                               0
               1.0115217                               0
               1.0131147                               0
               1.0147076                               0
               1.0163006                               0
               1.0178934                               0
               1.0194864                               0
               1.0210794                               0
               1.0226723                               0
               1.0242653                               0
               1.0258583                               0
               1.0274512                               0
               1.0290442                               0
                1.030637                               0
                 1.03223                               0
                1.033823                               0
               1.0354159                               0
               1.0370089                               0
               1.0386018                               0
               1.0401947                               0
               1.0417877                               0
               1.0433806                               0
               1.0449736                               0
               1.0465666                               0
               1.0481595                               0
               1.0497525                               0
               1.0513453                               0
               1.0529383                               0
               1.0545313                               0
               1.0561242                               0
               1.0577172                               0
               1.0593101                               0
               1.0609031                               0
               1.0624961                               0
               1.0640889                               0
               1.0656819                               0
               1.0672748                               0
               1.0688678                               0
               1.0704608                               0
               1.0720537                               0
               1.0736467                               0
               1.0752397                               0
               1.0768325                               0
               1.0784255                               0
               1.0800184                               0
               1.0816114                               0
               1.0832044                               0
               1.0847973                               0
               1.0863903                               0
               1.0879831                               0
               1.0895761                               0
               1.0911691                               0
                1.092762                               0
                1.094355                               0
                1.095948                               0
               1.0975409                               0
               1.0991338                               0
               1.1007267                               0
               1.1023197                               0
               1.1039127                               0
               1.1055056                               0
               1.1070986                               0
               1.1086915                               0
               1.1102844                               0
               1.1118774                               0
               1.1134703                               0
               1.1150633                               0
               1.1166562                               0
               1.1182492                               0
               1.1198422                               0
                1.121435                               0
                1.123028                               0
                1.124621                               0
               1.1262139                               0
               1.1278069                               0
               1.1293998                               0
               1.1309928                               0
               1.1325858                               0
               1.1341786                               0
               1.1357716                               0
               1.1373645                               0
               1.1389575                               0
               1.1405505                               0
               1.1421434                               0
               1.1437364                               0
               1.1453294                               0
               1.1469222                               0
               1.1485152                               0
               1.1501081                               0
               1.1517011                               0
               1.1532941                               0
                1.154887                               0
                 1.15648                               0
               1.1580728                               0
               1.1596658                               0
               1.1612588                               0
               1.1628517                               0
               1.1644447                               0
               1.1660376                               0
               1.1676306                               0
               1.1692235                               0
               1.1708164                               0
               1.1724094                               0
               1.1740024                               0
               1.1755953                               0
               1.1771883                               0
               1.1787812                               0
               1.1803741                               0
               1.1819671                               0
                 1.18356                               0
                1.185153                               0
               1.1867459                               0
               1.1883389                               0
               1.1899319                               0
               1.1915247                               0
               1.1931177                               0
               1.1947106                               0
               1.1963036                               0
               1.1978966                               0
               1.1994895                               0
               1.2010825                               0
               1.2026755                               0
               1.2042683                               0
               1.2058613                               0
               1.2074542                               0
               1.2090472                               0
               1.2106402                               0
               1.2122331                               0
               1.2138261                               0
               1.2154189                               0
               1.2170119                               0
               1.2186049                               0
               1.2201978                               0
               1.2217908                               0
               1.2233838                               0
               1.2249767                               0
               1.2265697                               0
               1.2281625                               0
               1.2297555                               0
               1.2313485                               0
               1.2329414                               0
               1.2345344                               0
               1.2361273                               0
               1.2377203                               0
               1.2393132                               0
               1.2409061                               0
               1.2424991                               0
                1.244092                               0
                1.245685                               0
                1.247278                               0
               1.2488708                               0
               1.2504638                               0
               1.2520568                               0
               1.2536497                               0
